time,x,y,z,shot
2927644036,110,-69,182,Forehand Drive Volley
2927644046,82,-178,197,Forehand Drive Volley
2927644056,0,-15,113,Forehand Drive Volley
2927644066,-25,271,40,Forehand Drive Volley
2927644076,-29,384,-56,Forehand Drive Volley
2927644086,-36,475,-87,Forehand Drive Volley
2927644096,-106,651,-135,Forehand Drive Volley
2927644106,-197,864,-236,Forehand Drive Volley
2927644116,-345,1108,-320,Forehand Drive Volley
2927644126,-506,1404,-392,Forehand Drive Volley
2927644136,-641,1717,-399,Forehand Drive Volley
2927644146,-693,1891,-436,Forehand Drive Volley
2927644156,-697,1978,-425,Forehand Drive Volley
2927644166,-703,1997,-396,Forehand Drive Volley
2927644176,-678,1970,-363,Forehand Drive Volley
2927644186,-615,1868,-382,Forehand Drive Volley
2927644196,-570,1766,-411,Forehand Drive Volley
2927644206,-570,1678,-381,Forehand Drive Volley
2927644216,-545,1610,-383,Forehand Drive Volley
2927644226,-508,1587,-417,Forehand Drive Volley
2927644236,-575,1481,-399,Forehand Drive Volley
2927644246,-529,1334,-336,Forehand Drive Volley
2927644256,-427,1188,-290,Forehand Drive Volley
2927644266,-435,1183,-267,Forehand Drive Volley
2927644276,-363,1112,-268,Forehand Drive Volley
2927644286,-318,974,-223,Forehand Drive Volley
2927644296,-301,811,-189,Forehand Drive Volley
2927644306,-207,817,-127,Forehand Drive Volley
2927644316,-126,795,-106,Forehand Drive Volley
2927644326,-114,599,-187,Forehand Drive Volley
2927644340,-60,493,-240,Forehand Drive Volley
2927644350,-11,535,-233,Forehand Drive Volley
2927644360,29,500,-172,Forehand Drive Volley
2927644370,80,375,-144,Forehand Drive Volley
2927644380,121,317,-158,Forehand Drive Volley
2927644390,161,329,-172,Forehand Drive Volley
2927644400,206,248,-128,Forehand Drive Volley
2927644410,198,167,-143,Forehand Drive Volley
2927644420,161,101,-222,Forehand Drive Volley
2927644430,216,181,-230,Forehand Drive Volley
2927644440,160,376,-219,Forehand Drive Volley
2927644450,167,362,-200,Forehand Drive Volley
2927644460,159,312,-223,Forehand Drive Volley
2927644470,123,381,-241,Forehand Drive Volley
2927644480,134,403,-237,Forehand Drive Volley
2927644490,135,438,-230,Forehand Drive Volley
2927644500,105,601,-357,Forehand Drive Volley
2927644510,99,746,-543,Forehand Drive Volley
2927644520,105,1034,-779,Forehand Drive Volley
2927644530,40,1326,-721,Forehand Drive Volley
2927644540,-118,1485,-750,Forehand Drive Volley
2927644550,-94,1633,-632,Forehand Drive Volley
2927644560,-219,1708,-577,Forehand Drive Volley
2927644570,-230,1817,-584,Forehand Drive Volley
2927644580,-256,1784,-606,Forehand Drive Volley
2927644590,-244,1683,-593,Forehand Drive Volley
2927644600,-176,1581,-588,Forehand Drive Volley
2927644610,-145,1441,-583,Forehand Drive Volley
2927644620,-95,1303,-572,Forehand Drive Volley
2927644630,-56,1265,-576,Forehand Drive Volley
2927644640,-18,1268,-492,Forehand Drive Volley
2927644650,-16,1230,-497,Forehand Drive Volley
2927644660,-31,1323,-518,Forehand Drive Volley
2927644670,3,1372,-577,Forehand Drive Volley
2927644680,42,1348,-777,Forehand Drive Volley
2927644690,56,1471,-693,Forehand Drive Volley
2927644700,-34,1560,-614,Forehand Drive Volley
2927644710,4,1426,-606,Forehand Drive Volley
2927644720,-24,1365,-584,Forehand Drive Volley
2927644730,-67,1432,-624,Forehand Drive Volley
2927644740,-99,1501,-712,Forehand Drive Volley
2927644750,-107,1553,-716,Forehand Drive Volley
2927644760,-142,1593,-712,Forehand Drive Volley
2927644770,-130,1620,-726,Forehand Drive Volley
2927644780,-86,1563,-766,Forehand Drive Volley
2927644790,-72,1530,-753,Forehand Drive Volley
2927644800,-104,1580,-740,Forehand Drive Volley
2927644810,-195,1577,-696,Forehand Drive Volley
2927644820,-248,1510,-639,Forehand Drive Volley
2927644830,-269,1430,-506,Forehand Drive Volley
2927644844,-264,1403,-454,Forehand Drive Volley
2927644854,-195,1381,-426,Forehand Drive Volley
2927644864,-121,1339,-368,Forehand Drive Volley
2927644874,-76,1274,-310,Forehand Drive Volley
2927644884,7,1179,-232,Forehand Drive Volley
2927644894,106,1054,-126,Forehand Drive Volley
2927644904,176,955,-22,Forehand Drive Volley
2927644914,262,830,95,Forehand Drive Volley
2927644924,316,706,192,Forehand Drive Volley
2927644934,378,660,244,Forehand Drive Volley
2927644944,466,600,351,Forehand Drive Volley
2927644954,534,486,377,Forehand Drive Volley
2927644964,575,321,374,Forehand Drive Volley
2927644974,607,179,441,Forehand Drive Volley
2927644984,672,36,520,Forehand Drive Volley
2927644994,729,-73,588,Forehand Drive Volley
2927645004,806,-158,636,Forehand Drive Volley
2927645014,857,-198,741,Forehand Drive Volley
2927645024,865,-271,836,Forehand Drive Volley
2927645034,851,-390,931,Forehand Drive Volley
2927645044,823,-502,1052,Forehand Drive Volley
2927645054,799,-578,1139,Forehand Drive Volley
2927645064,807,-639,1253,Forehand Drive Volley
2927645074,845,-665,1331,Forehand Drive Volley
2927645084,864,-746,1387,Forehand Drive Volley
2927645094,798,-753,1515,Forehand Drive Volley
2927645104,630,-819,1720,Forehand Drive Volley
2927645114,475,-897,1755,Forehand Drive Volley
2927645124,438,-878,1922,Forehand Drive Volley
2927645134,220,-984,2158,Forehand Drive Volley
2927645144,62,-988,2255,Forehand Drive Volley
2927645154,26,-929,2375,Forehand Drive Volley
2927645164,-42,-863,2437,Forehand Drive Volley
2927645174,-138,-815,2414,Forehand Drive Volley
2927645184,-202,-811,2388,Forehand Drive Volley
2927645194,-465,-875,2450,Forehand Drive Volley
2927645204,-715,-932,2515,Forehand Drive Volley
2927645214,-1083,-1264,2543,Forehand Drive Volley
2927645224,-1583,-1168,2563,Forehand Drive Volley
2927645234,-2200,-966,2670,Forehand Drive Volley
2927645244,-2749,-927,2769,Forehand Drive Volley
2927645254,-3270,-207,2376,Forehand Drive Volley
2927645264,-3669,569,1684,Forehand Drive Volley
2927645274,-3996,1346,1122,Forehand Drive Volley
2927645284,-3999,2179,527,Forehand Drive Volley
2927645294,-3999,2991,-257,Forehand Drive Volley
2927645304,-3999,3999,-593,Forehand Drive Volley
2927645314,-3999,3999,-733,Forehand Drive Volley
2927645324,-3999,3999,-2818,Forehand Drive Volley
2927645334,-3999,3999,-944,Forehand Drive Volley
2927645348,-1762,3999,-1540,Forehand Drive Volley
2927645358,868,3999,779,Forehand Drive Volley
2927645368,-1443,3999,3236,Forehand Drive Volley
2927645378,-820,1768,3102,Forehand Drive Volley
2927645388,810,-1319,1976,Forehand Drive Volley
2927645398,510,-2027,933,Forehand Drive Volley
2927645408,-405,202,567,Forehand Drive Volley
2927645418,-1727,2149,149,Forehand Drive Volley
2927645428,-847,2457,399,Forehand Drive Volley
2927645438,-102,2442,-1338,Forehand Drive Volley
2927645448,98,2052,-762,Forehand Drive Volley
2927645458,-121,2016,-1014,Forehand Drive Volley
2927645468,-182,1867,-975,Forehand Drive Volley
2927645478,-159,1827,-954,Forehand Drive Volley
2927645488,-210,1875,-815,Forehand Drive Volley
2927645498,-313,1953,-627,Forehand Drive Volley
2927645508,-325,1995,-609,Forehand Drive Volley
2927645518,-151,1908,-578,Forehand Drive Volley
2927645528,-176,1658,-500,Forehand Drive Volley
2927645538,-271,1496,-349,Forehand Drive Volley
2927645548,-228,1286,-209,Forehand Drive Volley
2927645558,-181,1084,15,Forehand Drive Volley
2927645568,-186,847,24,Forehand Drive Volley
2927645578,-101,812,93,Forehand Drive Volley
2927645588,-75,875,159,Forehand Drive Volley
2927645597,-50,866,221,Forehand Drive Volley
2927645607,-16,880,250,Forehand Drive Volley
2927645617,-8,903,202,Forehand Drive Volley
2927645627,65,941,222,Forehand Drive Volley
2927645637,80,967,210,Forehand Drive Volley
2927645647,132,1013,197,Forehand Drive Volley
2927645657,155,1013,198,Forehand Drive Volley
2927645667,140,1013,195,Forehand Drive Volley
2927645677,145,977,177,Forehand Drive Volley
2927645687,147,1003,214,Forehand Drive Volley
2927645697,117,1032,239,Forehand Drive Volley
2927645707,102,1001,311,Forehand Drive Volley
2927645717,83,956,392,Forehand Drive Volley
2927645727,43,948,454,Forehand Drive Volley
2927645737,43,913,518,Forehand Drive Volley
2927645747,40,917,527,Forehand Drive Volley
2927645757,55,861,489,Forehand Drive Volley
2927645767,54,859,506,Forehand Drive Volley
2927645777,53,852,529,Forehand Drive Volley
2927645787,49,787,514,Forehand Drive Volley
2927645797,42,753,509,Forehand Drive Volley
2927645807,38,701,495,Forehand Drive Volley
2927645817,0,676,467,Forehand Drive Volley
2927645827,-45,632,410,Forehand Drive Volley
2927645837,-71,571,352,Forehand Drive Volley
2927645852,-124,528,285,Forehand Drive Volley
2927645862,-171,501,259,Forehand Drive Volley
2927645872,-202,533,227,Forehand Drive Volley
2927645882,-223,600,198,Forehand Drive Volley
2927645892,-230,598,215,Forehand Drive Volley
2927645902,-240,553,251,Forehand Drive Volley
2927645912,-300,517,256,Forehand Drive Volley
2927645922,-354,482,318,Forehand Drive Volley
2927645932,-458,431,339,Forehand Drive Volley
2927645942,-560,366,297,Forehand Drive Volley
2927645952,-674,365,276,Forehand Drive Volley
2927645962,-747,441,329,Forehand Drive Volley
2927645972,-809,498,353,Forehand Drive Volley
2927645982,-782,485,361,Forehand Drive Volley
2927645992,-719,446,364,Forehand Drive Volley
2927646002,-694,371,383,Forehand Drive Volley
2927646012,-635,284,410,Forehand Drive Volley
2927646022,-635,335,448,Forehand Drive Volley
2927646032,-666,496,375,Forehand Drive Volley
2927646042,-536,579,431,Forehand Drive Volley
2927646052,-474,499,330,Forehand Drive Volley
2927646062,-468,746,396,Forehand Drive Volley
2927646072,-543,860,380,Forehand Drive Volley
2927646082,-384,773,452,Forehand Drive Volley
2927646092,-333,761,499,Forehand Drive Volley
2927646101,-295,827,546,Forehand Drive Volley
2927646111,-216,947,440,Forehand Drive Volley
2927646121,-84,1139,367,Forehand Drive Volley
2927646131,-26,1407,336,Forehand Drive Volley
2927646141,-54,1628,258,Forehand Drive Volley
2927646151,-43,1609,281,Forehand Drive Volley
2927646161,-146,1635,438,Forehand Drive Volley
2927646171,-176,1638,529,Forehand Drive Volley
2927646181,-103,1674,387,Forehand Drive Volley
2927646191,50,1715,242,Forehand Drive Volley
2927646201,185,1738,5,Forehand Drive Volley
2927646211,150,1844,-139,Forehand Drive Volley
2927646221,16,1798,-131,Forehand Drive Volley
2927646231,-71,1717,-18,Forehand Drive Volley
2927646241,-73,1652,96,Forehand Drive Volley
2927646251,13,1561,219,Forehand Drive Volley
2927646261,125,1480,372,Forehand Drive Volley
2927646271,205,1439,504,Forehand Drive Volley
2927646281,261,1421,486,Forehand Drive Volley
2927646291,320,1444,528,Forehand Drive Volley
2927646301,411,1399,591,Forehand Drive Volley
2927646311,474,1184,504,Forehand Drive Volley
2927646321,490,932,366,Forehand Drive Volley
2927646331,503,721,249,Forehand Drive Volley
2927646341,525,601,143,Forehand Drive Volley
2927646355,527,692,104,Forehand Drive Volley
2927646365,495,826,24,Forehand Drive Volley
2927646375,437,925,110,Forehand Drive Volley
2927646385,379,857,132,Forehand Drive Volley
2927646395,352,790,197,Forehand Drive Volley
2927646405,355,749,222,Forehand Drive Volley
2927646415,381,813,158,Forehand Drive Volley
2927646425,408,979,-27,Forehand Drive Volley
2927646435,411,1260,-40,Forehand Drive Volley
2927646445,370,1475,-97,Forehand Drive Volley
2927646455,253,1464,-107,Forehand Drive Volley
2927646465,141,1432,-215,Forehand Drive Volley
2927646475,81,1547,-210,Forehand Drive Volley
2927646485,26,1618,-214,Forehand Drive Volley
2927646495,-24,1697,-226,Forehand Drive Volley
2927646505,-48,1768,-231,Forehand Drive Volley
2927646515,-90,1780,-282,Forehand Drive Volley
2927646525,-161,1767,-346,Forehand Drive Volley
2927646535,-263,1783,-421,Forehand Drive Volley
2927646545,-464,1727,-467,Forehand Drive Volley
2927646555,-653,1801,-514,Forehand Drive Volley
2927646565,-681,1709,-454,Forehand Drive Volley
2927646575,-672,1555,-469,Forehand Drive Volley
2927646585,-709,1548,-411,Forehand Drive Volley
2927646595,-703,1476,-325,Forehand Drive Volley
2927646858,109,285,-312,Forehand Drive Volley
2927646868,83,385,-256,Forehand Drive Volley
2927646878,-137,646,-339,Forehand Drive Volley
2927646888,72,775,-311,Forehand Drive Volley
2927646898,-70,1012,-391,Forehand Drive Volley
2927646908,-175,1216,-462,Forehand Drive Volley
2927646918,-245,1486,-466,Forehand Drive Volley
2927646928,-482,1632,-426,Forehand Drive Volley
2927646938,-590,1567,-362,Forehand Drive Volley
2927646948,-552,1499,-263,Forehand Drive Volley
2927646958,-582,1545,-215,Forehand Drive Volley
2927646968,-546,1650,-236,Forehand Drive Volley
2927646978,-526,1738,-275,Forehand Drive Volley
2927646988,-490,1714,-254,Forehand Drive Volley
2927646998,-433,1604,-231,Forehand Drive Volley
2927647008,-335,1443,-231,Forehand Drive Volley
2927647018,-357,1378,-209,Forehand Drive Volley
2927647028,-325,1264,-209,Forehand Drive Volley
2927647038,-306,1215,-216,Forehand Drive Volley
2927647048,-314,1207,-194,Forehand Drive Volley
2927647058,-302,1172,-234,Forehand Drive Volley
2927647068,-247,1152,-252,Forehand Drive Volley
2927647078,-246,1115,-273,Forehand Drive Volley
2927647088,-278,1048,-301,Forehand Drive Volley
2927647098,-283,993,-295,Forehand Drive Volley
2927647108,-291,936,-300,Forehand Drive Volley
2927647118,-284,860,-295,Forehand Drive Volley
2927647128,-259,765,-284,Forehand Drive Volley
2927647138,-226,671,-294,Forehand Drive Volley
2927647148,-212,582,-298,Forehand Drive Volley
2927647158,-168,515,-282,Forehand Drive Volley
2927647168,-148,437,-223,Forehand Drive Volley
2927647178,-129,325,-192,Forehand Drive Volley
2927647188,-113,249,-115,Forehand Drive Volley
2927647198,-124,151,-47,Forehand Drive Volley
2927647208,-123,43,0,Forehand Drive Volley
2927647218,-103,-52,28,Forehand Drive Volley
2927647228,-66,-92,56,Forehand Drive Volley
2927647238,-31,-95,50,Forehand Drive Volley
2927647248,13,-24,55,Forehand Drive Volley
2927647258,19,69,21,Forehand Drive Volley
2927647268,9,168,-31,Forehand Drive Volley
2927647278,-26,262,-46,Forehand Drive Volley
2927647288,-78,382,-76,Forehand Drive Volley
2927647298,-139,557,-120,Forehand Drive Volley
2927647308,-259,773,-151,Forehand Drive Volley
2927647318,-377,960,-198,Forehand Drive Volley
2927647328,-498,1211,-243,Forehand Drive Volley
2927647338,-544,1372,-280,Forehand Drive Volley
2927647348,-596,1475,-330,Forehand Drive Volley
2927647362,-570,1553,-288,Forehand Drive Volley
2927647372,-509,1620,-247,Forehand Drive Volley
2927647382,-435,1657,-218,Forehand Drive Volley
2927647392,-394,1635,-205,Forehand Drive Volley
2927647402,-377,1519,-188,Forehand Drive Volley
2927647412,-362,1330,-164,Forehand Drive Volley
2927647422,-326,1127,-163,Forehand Drive Volley
2927647432,-292,964,-154,Forehand Drive Volley
2927647442,-267,879,-157,Forehand Drive Volley
2927647452,-257,866,-165,Forehand Drive Volley
2927647462,-299,877,-214,Forehand Drive Volley
2927647472,-323,973,-193,Forehand Drive Volley
2927647482,-409,1036,-217,Forehand Drive Volley
2927647492,-441,1091,-220,Forehand Drive Volley
2927647502,-482,1201,-224,Forehand Drive Volley
2927647512,-533,1306,-220,Forehand Drive Volley
2927647522,-529,1307,-222,Forehand Drive Volley
2927647532,-469,1205,-212,Forehand Drive Volley
2927647542,-395,1132,-188,Forehand Drive Volley
2927647552,-332,1015,-191,Forehand Drive Volley
2927647562,-277,872,-186,Forehand Drive Volley
2927647572,-233,734,-192,Forehand Drive Volley
2927647582,-205,622,-213,Forehand Drive Volley
2927647592,-171,527,-203,Forehand Drive Volley
2927647602,-166,454,-215,Forehand Drive Volley
2927647613,-148,433,-191,Forehand Drive Volley
2927647623,-144,447,-187,Forehand Drive Volley
2927647633,-136,457,-162,Forehand Drive Volley
2927647643,-108,426,-147,Forehand Drive Volley
2927647653,-104,432,-146,Forehand Drive Volley
2927647663,-80,475,-135,Forehand Drive Volley
2927647673,-127,520,-148,Forehand Drive Volley
2927647683,-199,580,-131,Forehand Drive Volley
2927647693,-259,704,-131,Forehand Drive Volley
2927647703,-307,886,-136,Forehand Drive Volley
2927647713,-338,1088,-124,Forehand Drive Volley
2927647723,-366,1247,-103,Forehand Drive Volley
2927647733,-380,1290,-84,Forehand Drive Volley
2927647743,-366,1230,-93,Forehand Drive Volley
2927647753,-331,1188,-84,Forehand Drive Volley
2927647763,-294,1142,-97,Forehand Drive Volley
2927647773,-253,1114,-98,Forehand Drive Volley
2927647783,-250,1089,-109,Forehand Drive Volley
2927647793,-248,1011,-85,Forehand Drive Volley
2927647803,-192,922,-57,Forehand Drive Volley
2927647813,-153,930,-13,Forehand Drive Volley
2927647823,-162,971,12,Forehand Drive Volley
2927647833,-168,985,-9,Forehand Drive Volley
2927647843,-156,1023,-22,Forehand Drive Volley
2927647853,-148,1029,-43,Forehand Drive Volley
2927647863,-114,1011,-66,Forehand Drive Volley
2927647873,-96,1011,-72,Forehand Drive Volley
2927647883,-104,1005,-99,Forehand Drive Volley
2927647893,-118,1018,-129,Forehand Drive Volley
2927647903,-127,1034,-140,Forehand Drive Volley
2927647913,-141,1039,-163,Forehand Drive Volley
2927647923,-159,1079,-146,Forehand Drive Volley
2927647933,-192,1151,-108,Forehand Drive Volley
2927647943,-204,1221,-109,Forehand Drive Volley
2927647953,-194,1268,-111,Forehand Drive Volley
2927647963,-196,1256,-101,Forehand Drive Volley
2927647973,-208,1194,-50,Forehand Drive Volley
2927647983,-221,1117,-9,Forehand Drive Volley
2927647993,-217,1031,4,Forehand Drive Volley
2927648003,-195,915,41,Forehand Drive Volley
2927648013,-197,855,41,Forehand Drive Volley
2927648023,-196,909,92,Forehand Drive Volley
2927648033,-171,935,67,Forehand Drive Volley
2927648043,-153,930,60,Forehand Drive Volley
2927648053,-154,914,95,Forehand Drive Volley
2927648063,-140,860,104,Forehand Drive Volley
2927648073,-121,826,128,Forehand Drive Volley
2927648083,-94,838,89,Forehand Drive Volley
2927648093,-72,881,78,Forehand Drive Volley
2927648103,-73,879,26,Forehand Drive Volley
2927648117,-79,871,0,Forehand Drive Volley
2927648127,-74,816,-57,Forehand Drive Volley
2927648137,-84,717,-56,Forehand Drive Volley
2927648147,-123,619,-66,Forehand Drive Volley
